time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.700000000000002,2.84268102928,-3.70671974547,17.2388867965,5.79728350182,5.93058050502,0.0,3.83661467807,-5.01542839955,3.70737793998,-0.300127547166,-0.213040999739,0.0,481.61238696327507,481.21799324187,482.7802592865533,482.42590702507806
2.760000000000002,3.08023799478,-4.0173984654,17.4613443663,5.77907534996,5.91736797444,0.0,4.08258102619,-5.34129289846,3.70506396182,-0.311144800609,-0.241044103642,0.0,485.21954779924766,483.0675283925661,485.2180237656371,484.30430188284424
2.820000000000002,3.33333453545,-4.34859211573,17.6845474698,5.75990625383,5.90278625942,0.0,4.35465955555,-5.69911253134,3.73163328623,-0.346539421728,-0.247316777455,0.0,501.01418595153734,500.5059634380526,503.4534402414977,500.7914086277017
2.880000000000002,3.60122463906,-4.69930241693,17.9050677207,5.73948879122,5.88764028101,0.0,4.57569038284,-5.99198328506,3.61651593873,-0.330083361077,-0.265348993162,0.0,459.29057188697675,457.79539961248827,457.2219463188573,458.41582785559757
2.940000000000002,3.8838335898,-5.06935372662,18.1208383474,5.72009474765,5.87164753689,0.0,4.84525483299,-6.34348111038,3.57242818817,-0.31222609238,-0.269047594024,0.0,491.85546756301676,491.51720048119813,490.7201541132823,491.94779849113235
3.000000000000002,4.18007427043,-5.45731235815,18.3281571237,5.70140746467,5.8551402615,0.0,5.03014877728,-6.58911210526,3.33643106193,-0.309958868548,-0.291394787251,0.0,424.91694193570146,422.9145389694551,424.1311170589189,424.2217369826006
3.0600000000000023,4.48742900885,-5.85998048094,18.5207219908,5.68271226252,5.83816752228,0.0,5.21572982304,-6.83373457172,3.08060068174,-0.315049151525,-0.269777071646,0.0,420.52175232902164,422.3042947024639,420.3011578833082,419.7541583180335
3.1200000000000023,4.80864009736,-6.28049581352,18.7019974802,5.66377779216,5.82209303079,0.0,5.49171138488,-7.18355510129,2.95856378836,-0.316643505585,-0.26441796398,0.0,482.5952338429272,482.93351469037293,482.07043042888785,481.85659705923746
3.1800000000000024,5.14428606456,-6.71945663123,18.8717070107,5.64574716973,5.80735617885,0.0,5.69693167241,-7.44889579314,2.6963441779,-0.279689108051,-0.222623195011,0.0,430.16197994997685,433.62331955719753,431.2204386987166,434.2351503417216
3.2400000000000024,5.49367506488,-7.17598003294,19.027364291,5.62934875317,5.79439072508,0.0,5.94948176063,-7.76866250308,2.48954482026,-0.262913967075,-0.205492763231,0.0,461.5820436353644,462.8879589627245,463.0346262151012,464.2804579595867
